track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6U4rNoACbQvVlHLIKTBiw5,133453,0.449,0.273,-13.094,0.538,0.9,1.48e-06,0.278,0.146,171.133
3Tiv2bF1OLCXXnuXaDKaG3,197933,0.577,0.627,-5.553,0.0533,0.0491,1.24e-06,0.0766,0.446,78.96
2f8ay8h3XgAAAj8LuyMe3k,195200,0.526,0.862,-6.003,0.0905,0.0144,0.0597,0.229,0.528,90.052
7uyrODYr6WNhaGXfBmhdu6,193547,0.389,0.665,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055
7H4fFvA5mMiWtCQtHELDzP,180333,0.352,0.713,-4.083,0.117,0.00474,5.63e-06,0.474,0.876,61.056
3pWl8ELqcolFtOQxqiI8oz,197040,0.514,0.827,-4.19,0.1,0.0185,0.0,0.192,0.382,91.201
2KP1vYjDXCj7p2u7QXcxtH,161587,0.386,0.799,-4.663,0.0898,0.00847,0.000119,0.0907,0.608,133.355
3E1BbOMqKUlN4VyXZKlEkk,280813,0.43,0.592,-4.882,0.0852,0.0426,0.0,0.114,0.205,139.59
4zPKYIbj6SZ2vO9lZKvim1,209640,0.472,0.896,-3.397,0.0946,0.00135,0.115,0.351,0.522,142.176
0na7FLRst0x3qD6zdieVm5,196320,0.561,0.854,-4.604,0.0665,0.0538,0.00146,0.0853,0.705,150.071
32AaT6rQj8RfXf250wAu1B,192200,0.648,0.979,-3.609,0.0794,0.00851,0.131,0.285,0.444,105.474
31bIQz5APAlGkLVlKPktT2,199240,0.327,0.869,-4.37,0.24,0.000894,0.000112,0.112,0.394,142.996
7bSQrlNuksD11eb5zWAuH3,201773,0.545,0.817,-5.662,0.0763,0.000475,0.00326,0.0994,0.67,157.976
5COKU86j0iPUfZ8IAU8Vqs,206293,0.487,0.645,-5.683,0.183,0.117,0.0,0.105,0.202,139.57
1NJAy0SC6DVc7yroWbN1Fs,233013,0.474,0.692,-8.085,0.0588,0.145,0.012,0.163,0.192,83.97
0eATgkWG5F2S0pLFK95ImZ,198973,0.437,0.918,-5.263,0.142,0.000433,0.409,0.186,0.326,140.041
2qmLTPAgdsCNuoCFCam4TO,224173,0.683,0.182,-9.344,0.0479,0.768,7.75e-05,0.115,0.0676,81.499
6yN7Zeh0CLiXDkUtILmXyT,226493,0.349,0.475,-8.717,0.0345,0.0278,0.56,0.145,0.126,79.139
2D1pwRouozF7jgY9kFjTQG,31987,0.606,0.591,-21.065,0.876,0.87,2.18e-05,0.484,0.618,83.942
2L2gP7zM4yeC9mZ0F0xD18,19067,0.416,0.573,-17.257,0.924,0.704,0.0,0.555,0.968,156.975
1WfDMjOJVowLeChmL2lUXd,11853,0.0,0.793,-14.826,0.0,0.97,0.905,0.952,0.0,0.0
2q4QEgpuYWu7HU407A4rfe,24187,0.463,0.667,-18.02,0.525,0.708,0.0,0.494,0.259,81.243
0ApvOtEWWJ8wKjRiailJGS,27027,0.44,0.52,-17.778,0.441,0.713,0.0,0.805,0.962,99.502
0Mc0zq0kt23yFltoivkgm2,51360,0.705,0.574,-15.257,0.789,0.848,0.000468,0.577,0.423,127.303
7jL2OX6YuFpJbcxeQII2Pr,85813,0.508,0.842,-11.46,0.831,0.848,6.5e-06,0.827,0.401,129.636
0qU3XhIH9xczYPUWV6OopS,157867,0.707,0.651,-3.156,0.0669,0.0406,5.95e-06,0.449,0.562,137.017
1AYn4YyxEF0SR3fGr6x7KN,212373,0.684,0.473,-6.434,0.0427,0.00449,0.000552,0.337,0.299,81.004
2mE9iW3E4iteXrrWneOYsT,176787,0.701,0.668,-7.287,0.0516,0.0916,2.09e-06,0.111,0.553,82.978
5GXuUITCCWAG4h8ABnQ8ve,152880,0.817,0.608,-5.445,0.0518,0.0315,0.000585,0.0598,0.667,136.959
0JLcFGzhW8cs2H6AwQFSzC,255893,0.704,0.679,-6.499,0.317,0.143,1.14e-05,0.0693,0.164,105.014
31iu7QBaScWz35mRDeFmI1,189613,0.772,0.655,-6.213,0.0453,0.0334,0.000699,0.116,0.353,90.003
2RIwyaOBDgvnr2NsgCEPTO,184493,0.816,0.571,-7.141,0.0418,0.481,0.000208,0.133,0.541,105.026
69YtbnALqh0dhXeyJe1WO0,52267,0.41,0.215,-12.778,0.0533,0.898,0.0,0.164,0.609,83.498
1osZ4ByxDPk5JbUqnyBJ1v,215067,0.522,0.754,-6.007,0.0775,0.107,0.000724,0.199,0.545,164.009
4keqQBiftWkXbPOSsjK7EH,211587,0.562,0.536,-7.052,0.0746,0.331,0.0,0.0893,0.278,125.308
1C6ABWzxA5DBUpbTxNyTyB,204827,0.663,0.689,-5.585,0.0295,0.348,1.09e-05,0.157,0.59,149.96
7n4V3coGLROMnCLNXz8JJe,132893,0.289,0.257,-13.242,0.0481,0.877,0.0,0.344,0.278,172.375
4VLViQtnHrWrDdDoigG3dR,168667,0.54,0.486,-7.405,0.0323,0.622,0.0,0.12,0.491,119.871
4KtAeSxfNSWFrJCergMHpz,154880,0.412,0.553,-6.689,0.0434,0.0868,1.38e-05,0.384,0.322,179.304
5uVAeAn8eplSUydrWU3ci9,186720,0.673,0.781,-6.97,0.0423,0.0134,0.00129,0.117,0.274,134.984
54ZOwVfFHt1mrs7Y4syTxL,73853,0.284,0.414,-9.125,0.0271,0.793,0.94,0.229,0.61,76.126
65Jn5Qjcm56z4MgJlvxbuv,209093,0.752,0.894,-4.508,0.114,0.555,0.0,0.197,0.719,139.929
2nuJJxRlFGvcDHSzJSDYAc,66680,0.516,0.234,-12.627,0.0307,0.886,0.0,0.217,0.27,93.061
7d56WYqFkqL7y9V7PnMj7W,189173,0.708,0.7,-5.921,0.0412,0.0956,0.000413,0.0539,0.51,154.993
1mQI744KrltnCU798zIGEe,206947,0.57,0.576,-6.792,0.0631,0.228,0.0,0.33,0.438,143.943
1Tpumw7gWMPujKYoMXHI6I,186573,0.559,0.522,-7.325,0.0297,0.114,0.0,0.265,0.142,133.87
6hW9YIT1Y00EY5wO6pO3gG,219587,0.498,0.556,-6.346,0.0404,0.114,1.49e-05,0.32,0.452,174.076
2CnH4xbQYq0RmCzf4HjlQZ,218387,0.307,0.632,-7.115,0.185,0.751,5.24e-06,0.0899,0.193,169.579
35zxgTnwaPoPD8JI9gi6v0,200013,0.532,0.639,-9.024,0.0488,0.265,0.444,0.0916,0.184,120.015
1KSc4Xzia9zHCnfxedX3JY,203240,0.496,0.592,-7.668,0.0462,0.703,0.000185,0.121,0.392,116.841
4fKy2IhALYKY88boXpCHz0,188733,0.664,0.393,-8.686,0.0453,0.00905,0.0,0.117,0.265,144.793
0Le7CGCuX9Vth13xdCgDCe,157640,0.396,0.294,-8.864,0.0357,0.521,2.53e-06,0.351,0.377,128.769
6O3u1UFcxFYSXrd5W3CABx,71387,0.622,0.185,-23.597,0.861,0.731,0.0,0.162,0.481,87.004
0y3HjpPbth5W4e1KbzoGQw,63747,0.504,0.142,-21.211,0.333,0.819,0.0,0.291,0.626,93.453
61EFUhHMf5qaL0nbnhuQDq,171987,0.615,0.192,-20.63,0.578,0.717,0.0,0.177,0.537,119.679
13KbZEmyOe1iyBAoT9dY5u,91520,0.583,0.19,-21.813,0.536,0.3,0.0,0.177,0.579,100.441
4OaOXLaoBXROrWBubxnpOh,64640,0.74,0.223,-19.53,0.432,0.377,0.0,0.167,0.502,123.529
4N2eF2RTEEK5JmNMR4gVOZ,79973,0.496,0.115,-22.127,0.33,0.878,6.95e-05,0.188,0.627,76.201
3MabbZwy1BLAGl6YZwVtp2,89987,0.622,0.331,-18.047,0.725,0.73,0.0,0.375,0.727,138.635
0BbtViqwJks70LlLrjageh,70187,0.633,0.0859,-23.965,0.448,0.886,0.0,0.193,0.688,116.774
23lqUjqpXiBgpZDs5d2yGy,55840,0.613,0.249,-18.645,0.43,0.27,0.0,0.184,0.524,128.318
3MQQbJWl87jxIgq4sqWbCU,114640,0.608,0.228,-20.537,0.557,0.532,0.0,0.089,0.694,78.253
1bWQYiHKfftJxKGKkdeT1F,112480,0.616,0.153,-20.624,0.53,0.749,0.0,0.494,0.551,73.563
0vsSPhudXYVXgmkyeUwarL,146347,0.586,0.192,-19.234,0.289,0.718,0.0,0.198,0.528,133.115
3CFbxouF5Ldh0dq4KnwNJM,116493,0.599,0.234,-20.623,0.45,0.697,0.0,0.859,0.573,60.161
5IcEjpGila8SX30kmRBKM5,78467,0.503,0.18,-22.186,0.695,0.735,0.0,0.226,0.712,173.95
727m9rCMozTgwHaSIiRbOu,90973,0.602,0.227,-20.961,0.45,0.633,0.0,0.238,0.469,110.956
0BBucz1PtWniwi84gMQQwz,188800,0.497,0.192,-21.913,0.735,0.833,0.0,0.27,0.565,78.984
0osCCnbqYG0COXd8LqpkeM,139253,0.705,0.147,-21.0,0.585,0.601,0.0,0.104,0.465,94.553
7cHRAziqbiJbLo6a9Y0cXn,137640,0.587,0.173,-19.987,0.622,0.647,0.0,0.13,0.408,77.579
4GbJWgacsWa5q8B5d1rzdC,84827,0.667,0.347,-12.953,0.527,0.831,3.49e-06,0.0844,0.904,149.921
0xIUsG9UrBgOOMtnRhpbG3,108267,0.771,0.408,-12.645,0.188,0.537,2.91e-05,0.418,0.659,123.029
2luGIYeRiZjATscDmUjUXl,35573,0.396,0.33,-14.923,0.0282,0.949,0.208,0.133,0.212,87.823
3rPCUqSEP0ntd1i4cd0tgs,166067,0.607,0.597,-10.698,0.365,0.0915,0.000213,0.107,0.398,155.881
5ahfs52RplXSO7bdc5cdDb,51093,0.739,0.496,-10.224,0.0628,0.0132,0.186,0.0614,0.131,159.844
2Eep1wkznoqBAcK1SaoUQy,91493,0.489,0.756,-8.828,0.897,0.123,0.00105,0.847,0.84,99.171
4naZ0384MTfPmhsjJ7JAio,27520,0.609,0.112,-14.097,0.0347,0.884,7.01e-06,0.148,0.506,98.626
3y0b6UpMyTt45Bymx5aEvg,69653,0.72,0.71,-6.287,0.103,0.0539,0.00208,0.111,0.713,154.923
1M8H1Jb0d98NsZtixnA3px,136627,0.541,0.33,-15.685,0.249,0.289,8.52e-05,0.321,0.416,124.535
5JdSAXSJa3V9iLoqHeGi3K,126520,0.605,0.401,-12.113,0.401,0.112,0.0442,0.432,0.332,169.601
6OKoX1uqrr5a7SqzF5i87K,81880,0.589,0.239,-15.06,0.0353,0.789,0.0,0.219,0.309,85.012
7n7kFFEr1TowpFZU3hPScI,40947,0.495,0.327,-11.889,0.103,0.798,0.847,0.0923,0.595,149.942
3HTfn46u7SXW9uQ9Oq5dPG,132640,0.612,0.493,-9.936,0.225,0.476,2.6e-06,0.171,0.233,90.073
0EdbJ2fzzabQbBgFsv8cOa,117307,0.696,0.489,-9.192,0.0675,0.395,0.000582,0.151,0.312,115.069
5vXsSPo5b7FGCAIzOUyOXP,102627,0.672,0.656,-10.452,0.0722,0.504,0.606,0.78,0.428,100.039
4mJWqVx4vIxIc91b8YZQc8,74307,0.226,0.479,-8.259,0.031,0.486,0.00367,0.145,0.24,101.669
7znFWDzgm3Ld5fpze6EJp5,241453,0.738,0.872,-4.115,0.0907,0.000988,0.0,0.325,0.637,131.998
2rPvbloYiatOGsvWWvR62H,210107,0.709,0.81,-4.163,0.0953,0.0198,0.0,0.107,0.668,112.037
7u6awM8yTcM17pBzyhMO4C,210893,0.629,0.791,-4.308,0.101,0.00606,0.0,0.126,0.46,128.982
6gUaVBXsaFrrG5TrUX0cvd,231760,0.631,0.806,-5.581,0.0435,0.0548,0.0,0.0489,0.537,111.004
1hbRaMw7avaun6B6bwDqX5,234427,0.817,0.709,-4.866,0.104,0.0246,0.0,0.325,0.443,104.022
6xBivAKgcdsCBFGaC3IzSr,211720,0.629,0.936,-4.251,0.0704,0.0733,0.0,0.0936,0.744,125.991
4HEo19dGKUa2L6uE8Uvqg5,193573,0.523,0.894,-1.529,0.0615,0.101,0.0,0.19,0.378,127.013
0GpMvHj96PmMETcg95WwMP,202240,0.575,0.788,-4.342,0.117,0.049,0.0,0.141,0.664,139.851
7bzFnFnXU2isoH0F65Yid0,73600,0.602,0.373,-12.97,0.0301,0.867,0.857,0.204,0.3,115.957
31edKOsQsHexNNs9zkvBhi,174533,0.761,0.774,-5.218,0.0804,0.0147,1.15e-06,0.266,0.372,120.021
3psGiE7CXKwFpCH06Gk8tm,211827,0.629,0.763,-4.41,0.0628,0.00428,0.0,0.115,0.521,128.97
1i0bQAt6igTir6azhpn2Ri,193373,0.822,0.59,-5.324,0.0487,0.185,0.0,0.0509,0.769,137.036
0MXJi2hVTVpAvKO3cRllOy,230627,0.736,0.866,-4.95,0.0678,0.187,0.0,0.0844,0.683,109.031
1O1nXbIV4dE3k3n1bq3E5h,193520,0.474,0.426,-10.857,0.0549,0.521,0.0,0.103,0.744,93.108
5TxtM4vmk6pXpgq8lJtvB0,216933,0.671,0.557,-6.268,0.0268,0.0231,0.0,0.226,0.648,136.541
7JB8HIO9usldjMr6KKUu1t,231427,0.795,0.722,-4.805,0.079,0.0272,0.0,0.435,0.415,103.993
60C1obPe6QNZT2HqQiuR5K,99564,0.516,0.0647,-33.944,0.303,0.832,0.0,0.306,0.5,126.395
5dWyIMaCqY62I0fqm2CRgL,151577,0.715,0.444,-15.237,0.138,0.0868,0.531,0.104,0.0742,84.061
767zniS0K5iKXmvL4iAaCm,147119,0.755,0.474,-12.207,0.263,0.339,3.28e-06,0.0923,0.539,157.946
7w094UpXoVd4n539TFrnhv,136719,0.814,0.494,-12.508,0.101,0.582,0.564,0.105,0.195,92.445
7oIbvBaQgYmQUmeoXALBlV,115911,0.863,0.434,-17.056,0.205,0.179,3.01e-05,0.1,0.0522,92.467
1EkJAjSSkBwyNkrCSHiO97,88340,0.809,0.26,-15.313,0.638,0.247,1.59e-05,0.12,0.215,76.084
1tReIRmbsLPONdt9Vb7aFJ,129432,0.9,0.55,-9.631,0.256,0.703,0.0,0.0912,0.468,144.003
4nyVXdO6QjjvzX4g8YFLx8,150629,0.902,0.548,-10.616,0.147,0.0455,0.00032,0.0837,0.613,143.059
2PmLL7snW2L1HSZEVjMkfU,166438,0.759,0.475,-13.805,0.0394,0.373,0.606,0.11,0.159,139.974
7hRWBraS9HHrHK8E9iPDhq,157669,0.878,0.41,-11.6,0.366,0.0946,0.123,0.204,0.327,137.979
5Yo695mCwJBKgm6hFlZ79E,103830,0.915,0.4,-13.229,0.314,0.111,0.00101,0.0842,0.28,141.041
5DXSOg9hG4ELijkXzUAo3B,128211,0.902,0.464,-10.629,0.266,0.215,3.81e-05,0.0814,0.456,138.046
5oc3eXPs1Sgk5stIJXtPxJ,194673,0.828,0.538,-11.947,0.212,0.028,0.642,0.153,0.177,140.043
42fC4QXeGPsmwVZ61dy0LL,124829,0.809,0.667,-7.298,0.252,0.0899,0.0,0.19,0.777,146.977
302vKGd7jv7p7P81RR4YBr,145634,0.884,0.645,-7.425,0.309,0.00361,0.0,0.205,0.322,76.013
7xaXhFLK6hHuMpYHG5pLFB,114495,0.61,0.485,-16.136,0.271,0.474,0.206,0.109,0.485,134.912
3esgp5dNr2Fnb3HivNzxnT,136716,0.942,0.528,-12.15,0.0593,0.232,1.05e-06,0.295,0.708,126.933
1MOGBNo3nzLgSQrRQXeUAd,124827,0.916,0.493,-10.931,0.324,0.0199,2.26e-06,0.111,0.821,147.001
5luPCgj8swlmPVeKbWbwr3,125020,0.828,0.57,-12.057,0.185,0.00584,0.000403,0.109,0.461,159.971
7pAfmHoZ97RYzFdulc0HoK,118885,0.928,0.41,-12.915,0.117,0.0222,0.0614,0.111,0.417,139.982
64punSQCuSRg9I6w4Xd5Rm,206629,0.775,0.318,-13.019,0.126,0.00666,0.00158,0.118,0.122,149.049
0yfgluO78gOOsxy4eQwlbO,145633,0.886,0.501,-8.021,0.182,0.00722,0.0,0.103,0.607,160.041
6FDEjJjJ3QSEcV9RXj6FGa,147744,0.798,0.76,-7.623,0.315,0.0274,0.0,0.159,0.663,142.996
34xqWZyAFIBr2ie3JLTSIo,147119,0.86,0.294,-13.469,0.243,0.181,0.00103,0.11,0.323,144.043
0Yi9DtLGFiZ62OMHOo2qIm,150152,0.783,0.796,-8.76,0.0461,0.7,0.353,0.0751,0.553,130.001
0JodbFYai1d6J2bbBBt8SN,130064,0.55,0.698,-7.17,0.0608,0.348,0.25,0.0598,0.0759,119.82
1fx6VrIVxcIvgR6WQk3ewS,137561,0.713,0.542,-14.333,0.172,0.245,0.835,0.0709,0.507,159.939
0MHNuRmBDHEzhN50TI8zZn,150152,0.719,0.4,-10.997,0.0573,0.167,0.0331,0.108,0.656,155.974
3aygLSlifr6RoTNy2amX2b,160052,0.675,0.463,-13.712,0.034,0.282,0.428,0.0925,0.0606,120.02
7by2Y2SL0l0XRgh0o2XBKm,144222,0.797,0.461,-11.025,0.123,0.115,0.0253,0.11,0.607,159.986
1tx0KItctbTqaaodXqZvah,104098,0.361,0.566,-13.068,0.039,0.06,0.00241,0.317,0.124,120.013
77yj0JCCErAj7ARrntewiI,130795,0.848,0.32,-14.912,0.232,0.124,0.0613,0.112,0.527,80.012
3NYqWIEPMSv4uMvEfeCzav,156970,0.783,0.278,-13.572,0.286,0.132,0.00721,0.0835,0.358,79.996
1S1gASqnJrJF9mawo2cv0E,154619,0.79,0.554,-12.369,0.0482,0.836,8.45e-06,0.0695,0.463,125.948
38z5ZuFQWlxZv4PcEaZBkP,161412,0.876,0.541,-8.964,0.0702,0.0855,4.48e-06,0.101,0.67,156.026
1QozDHVFxNin5IQvFG7HZ8,184130,0.914,0.565,-5.1,0.389,0.239,0.0,0.101,0.681,133.021
6WclEbHlipCKMaPsG8Ii1k,152655,0.942,0.736,-6.058,0.268,0.00361,0.0,0.106,0.833,140.025
5msTV0CyhgjT6YcXOW1RWr,150944,0.946,0.88,-7.044,0.302,0.0706,0.0,0.0705,0.917,135.014
2vHpodBjzmquS1otuCN9Ra,137179,0.651,0.857,-7.672,0.0609,0.0025,0.493,0.115,0.139,169.97
3AMTGul9vVdb08KK6LyhLr,148532,0.743,0.628,-7.834,0.455,0.208,0.0,0.0852,0.295,160.007
753SBYPEiJG9wTkXBSgMce,133349,0.832,0.457,-10.623,0.172,0.169,2.94e-05,0.133,0.227,130.026
5w4P88ZGRvKpUSmHNiWKjP,163835,0.774,0.54,-9.954,0.16,0.115,0.0,0.79,0.541,129.918
2a4EjsC0cpRXPQ9moclzbi,121555,0.842,0.653,-8.046,0.135,0.315,0.0,0.104,0.844,156.006
5Uu2gfFwsv7DyeZlS9zeCx,283221,0.793,0.516,-6.96,0.259,0.0354,0.0,0.157,0.257,129.968
4hxNs73449mNhfLIvAC9zz,182533,0.451,0.867,-3.316,0.459,0.0785,0.0,0.348,0.511,89.108
0qgeQ8XdmXbqTGiyre27zb,238613,0.717,0.759,-4.67,0.1,0.148,0.0,0.243,0.384,106.023
3biqfRb3wRbU9Kqk1UxUFh,219800,0.634,0.825,-1.913,0.231,0.0964,0.0,0.0744,0.623,150.094
180VPsis7DEfxa6uoA3FhP,205307,0.797,0.713,-2.534,0.0548,0.224,0.0,0.0602,0.522,120.022
68qPGupXKOqzykZVJrWEpe,182213,0.599,0.774,-3.586,0.109,0.0531,0.0,0.126,0.356,139.728
1eE7QzYxnnh06pJaZ4QhwN,195400,0.623,0.9,-1.808,0.0878,0.022,0.0,0.101,0.504,95.949
5D6RMJ23dre5lxGuZF7Q2d,183427,0.605,0.916,-1.539,0.0747,0.0485,0.0,0.158,0.632,150.114
0cCodghRuNyt6AOtz46y5L,189307,0.709,0.813,-4.19,0.0783,0.349,0.0,0.292,0.381,109.996
2ToiAuPuVZGOUC96jOvmmW,174640,0.784,0.663,-5.761,0.0563,0.231,0.0,0.1,0.55,98.029
0SEy222w1gkxs6eJioH794,207640,0.573,0.491,-8.207,0.0442,0.575,1.25e-06,0.101,0.656,205.682
59lh6XYTsfhoXXTNU8TUrz,186107,0.738,0.952,-1.95,0.0941,0.0221,0.0,0.231,0.544,125.963
2t4z8kk5mjTBmZ4MsgXzH8,216707,0.554,0.837,-2.381,0.0669,0.316,0.0,0.115,0.362,99.734
0yRFfmmFKSXdM1e9tj55tw,194107,0.677,0.913,-3.054,0.287,0.244,0.0,0.0839,0.616,125.977
4yGRanEl6SCBuUsmprGhZH,215747,0.582,0.869,-2.8,0.107,0.154,0.0,0.381,0.654,83.941
6kDTdIoSgVqm4hWj0EIhHz,183933,0.719,0.901,-2.889,0.191,0.0532,0.0,0.14,0.548,112.923
6N45wltlGQDQbxabEYhxun,190933,0.8,0.849,-2.525,0.053,0.219,0.0,0.249,0.894,118.075
0i2MQDEYFoU22ykVzfipkK,189035,0.79,0.648,-5.622,0.247,0.288,0.0,0.117,0.397,101.989
1RWlEElordcRjV8qNjgKxw,160225,0.726,0.641,-3.93,0.0724,0.0613,0.0,0.146,0.319,159.961
1VbvywcEbD1A88KfNTXPtr,178187,0.679,0.791,-4.939,0.233,0.0164,0.0,0.0867,0.712,160.138
0sSNtd41cDj9BccLnEkeP9,171274,0.739,0.474,-5.803,0.0915,0.0584,2.93e-06,0.128,0.513,96.03
6qEqNxAkfSEzNa8KdO5ewa,141291,0.824,0.449,-7.392,0.32,0.178,2.21e-06,0.1,0.459,95.058
3wci4gJBHXHzpHyDHm0xj6,166213,0.737,0.764,-5.511,0.0947,0.111,0.0,0.0423,0.924,92.044
1PE7hpCDgcg5GMY3SCwstp,199312,0.629,0.574,-6.42,0.0744,0.268,0.0,0.105,0.513,164.08
40kHRSAnO03Nm31Mbn8kCN,181112,0.81,0.574,-5.038,0.0326,0.102,5.41e-06,0.08,0.422,134.001
7hemsIJRQ45qEFCrBUtabJ,204947,0.566,0.385,-8.275,0.0536,0.598,0.0,0.148,0.193,123.39
0sr5kxI49ITycq3NDelwjn,188032,0.667,0.669,-6.921,0.29,0.0694,0.0,0.246,0.403,179.891
3B1YSEn8btOynx5yICvLkE,208683,0.787,0.751,-4.219,0.0383,0.0263,1.96e-06,0.118,0.692,101.989
5SJQSRZ7HhG7J2Jf7ezGIE,212518,0.693,0.639,-7.293,0.291,0.0689,0.0,0.259,0.315,179.842
0vewmpnpkzr24oImA5vLaI,218307,0.59,0.585,-5.077,0.0302,0.0888,0.0,0.146,0.182,90.068
7ri0aUbwDcItOnQbywEGU5,213440,0.638,0.93,-2.214,0.0923,0.0305,2.38e-06,0.228,0.734,109.961
1oFkFUg4CuWUUm7U5Aouoy,220360,0.706,0.859,-2.655,0.177,0.211,0.0,0.306,0.86,105.081
7LxSZnr05dpNIarvdHLNDA,210227,0.627,0.794,-3.067,0.0317,0.42,0.0,0.25,0.437,140.096
64jsZ8zZKVb9itasZfSkNm,219893,0.722,0.72,-5.653,0.162,0.325,0.0,0.176,0.718,105.975
5wiupcIJ9TBCglGF8btf8Z,216200,0.584,0.887,-2.771,0.15,0.0396,0.0,0.11,0.544,160.931
1VKNOj6bysUgVMe6tEEdCg,200800,0.605,0.814,-5.085,0.0834,0.242,0.0,0.186,0.723,149.968
74OX3VfCWPynzImQ2bH98U,155773,0.829,0.632,-2.921,0.291,0.0783,0.0,0.09,0.491,70.992
6t76I4kDJR6xGniXXS9iRS,153920,0.932,0.822,-1.525,0.0996,0.169,0.0239,0.267,0.543,141.026
1WRS3Ir5MlLASf7mQKO0xV,178333,0.782,0.668,-3.236,0.0707,0.000349,0.0874,0.111,0.485,139.978
33sqo826sPntup9q2QUNrz,180733,0.759,0.885,-3.683,0.157,0.535,2.33e-06,0.103,0.742,138.059
48mT0UnkDbUChRUEQBxHM9,237947,0.721,0.85,-2.86,0.0353,0.0336,0.0,0.168,0.234,130.011
3EwXVz3LVcPJdcxKfKrfYD,168040,0.701,0.793,-5.087,0.274,0.341,9.18e-05,0.19,0.627,159.989
32jGVOsXgid86sX4jwdiCW,106933,0.849,0.757,-4.188,0.19,0.106,1.33e-05,0.115,0.676,128.068
6WEPEIjee7KQYm3PlCc5F2,124720,0.717,0.41,-4.228,0.062,0.365,0.0,0.118,0.119,125.95
4vaxvNDaLSoD36iZX515ug,187173,0.821,0.434,-9.194,0.118,0.434,0.0,0.128,0.241,120.012
5J3LR9JWrZIUTG7UGZkIKg,89973,0.928,0.778,-6.962,0.252,0.0562,6.27e-06,0.129,0.668,122.998
0zB9TK9f2z01xwlcJzKxfZ,142693,0.737,0.585,-7.641,0.0598,0.0203,0.0,0.12,0.608,136.012
6uEg8AqPMXtRS0LYP1m3eK,176680,0.489,0.772,-5.43,0.141,0.00931,6.96e-05,0.439,0.406,87.042
63pZ0yZw6vBShuHe0kDba2,197053,0.851,0.638,-5.936,0.241,0.228,0.0,0.135,0.448,123.998
4rTD3iUCYpcm632mIBWXKe,130038,0.448,0.651,-8.664,0.468,0.0353,0.000177,0.152,0.646,191.117
6TUItcCw2jrKtsD1K3edZf,170000,0.75,0.447,-11.404,0.25,0.0545,0.0,0.232,0.511,92.028
4abhEcmPAX8JbcFZWIPuTI,121125,0.888,0.543,-7.562,0.407,0.44,4.7e-05,0.113,0.832,86.64
52Yd5NNJZUoQfobpiO0QGm,121125,0.87,0.557,-3.243,0.314,0.149,3.91e-06,0.125,0.317,135.033
5IX1phZB7PhFMu3dZoWJUG,103419,0.86,0.489,-11.99,0.321,0.00589,0.000105,0.119,0.22,139.941
4UqDA90Zt0rAx37LT2QxC5,118047,0.637,0.474,-15.195,0.49,0.0279,3.62e-05,0.145,0.449,147.748
1sKk7K5LxAncGsqfkotZkP,173871,0.817,0.461,-12.699,0.221,0.142,0.0,0.108,0.124,100.013
3Wx0KWTJ4PcaIKnFTgTPw1,164049,0.235,0.214,-13.169,0.0393,0.907,0.000711,0.104,0.283,83.52
3TLXje8bgwjb5gCjUMtDy1,126798,0.867,0.403,-8.996,0.274,0.0535,7.73e-06,0.185,0.38,138.001
56L8vkkw9V4LsesNzparub,112918,0.691,0.324,-9.711,0.0351,0.942,0.00016,0.098,0.218,94.95
1Jr1UJ8zTI7qz0awnY3lqO,137173,0.624,0.538,-8.915,0.0333,0.794,0.00233,0.109,0.179,139.938
3Zr94PmuGyRfNFxMpm6zHU,177119,0.579,0.606,-9.992,0.167,0.646,7.73e-05,0.118,0.39,141.931
00SbXAF6kCi3YFANTdKFC5,193894,0.637,0.397,-8.562,0.0334,0.612,5.57e-06,0.0894,0.335,135.934
3IPq1uP8b2sQkMAxcGEaah,137365,0.707,0.853,-5.528,0.276,0.15,0.0,0.765,0.684,122.027
3Amz0d5u3pm46rnIgxiOoZ,137205,0.645,0.539,-5.37,0.441,0.166,0.0,0.159,0.646,139.961
1scMK8vsDCQQsLoA0NrbeE,114426,0.828,0.632,-8.362,0.383,0.0374,7.54e-06,0.282,0.656,154.97
4goCyCll41dWnFt3qInDm1,64052,0.79,0.58,-5.975,0.387,0.013,0.0,0.154,0.121,150.032
5b8nn5Yl9C1AJO43ZLYbuM,133513,0.935,0.661,-7.017,0.0767,0.00277,0.0017,0.666,0.0387,127.965
0oIjExNcoLNSZBBwpfBDed,84008,0.786,0.46,-4.971,0.195,0.0319,0.0,0.103,0.384,160.182
78BJ63nLyLKxGzVAAvYrwY,127592,0.883,0.498,-7.44,0.49,0.00463,0.0,0.0827,0.78,145.141
1cn4ObGAWqbMPqsC0TXygD,111292,0.803,0.507,-5.503,0.112,0.00747,0.00658,0.322,0.157,148.008
4ydpvDukq1oyeY4p48BjR0,143893,0.638,0.461,-13.159,0.0557,0.46,0.000735,0.085,0.13,89.018
5h17uvJfJGQg6WHSrXzYmG,178514,0.716,0.827,-4.998,0.376,0.301,0.0,0.225,0.478,140.001
7ct21Ii5fDHwGmtonsIqtn,131377,0.636,0.616,-7.524,0.303,0.694,1.14e-05,0.124,0.179,94.973
3uj50lC8DoTGGnOxadFtUs,113335,0.899,0.565,-7.916,0.568,0.0491,0.0,0.333,0.774,143.96
