track_id	track_name	track_artist_id	track_album_id	track_popularity	track_explicit
2rGld3cZITsCvcjFf8AZHJ	My Baby's Gone (Live) [Remastered]	08GQAI4eElDnROBrJRGE0X	3mlM7EnbGFBqcYNZ32ULWh	21	False
2JqHlzGkTjLRxA7BfrtEtP	You Need Love (Demo) [Remastered]	08GQAI4eElDnROBrJRGE0X	3mlM7EnbGFBqcYNZ32ULWh	22	False
5CD6huXlCbeMeZXb0wvTbc	Talk With You (Demo) [Remastered]	08GQAI4eElDnROBrJRGE0X	3mlM7EnbGFBqcYNZ32ULWh	21	False
6a6mGXpnKQznpxuiUfEiNN	If It Ain't me (GK Edit) [Demo] [Remastered]	08GQAI4eElDnROBrJRGE0X	3mlM7EnbGFBqcYNZ32ULWh	21	False
1q7dF0XMh3u6hbhiTLYOdE	Mean Old World (Demo) [Remastered]	08GQAI4eElDnROBrJRGE0X	3mlM7EnbGFBqcYNZ32ULWh	20	False
0JWqhXZWac03JFnt6qafGG	Don't Stop - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	44	False
5Xuqdg5YKspLi862bT13hp	Go Your Own Way - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	44	False
4pbO4YIjnPtGJce4qlHSL6	Dreams - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	48	False
0gvgO9wprV1bxtBh7QOwsE	The Chain - Live 1997; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	50	False
5WLyTdKPldPGy25lTpmURT	Landslide - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	42	False
4fbwTO3DJ2qryMddov9RbB	Rhiannon (Will You Ever Win) - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	50	False
7BRMVjSXolblx6ZXliSaMl	Everywhere - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	44	False
3OKks9E1lZ0E8FOVMFZY49	Little Lies - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	45	False
3SeK5y5GP5fhw7r5PKCA2D	Never Going Back Again - 2013 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	41	False
6U0NPtExZu3tKg8ZDozFxl	Tusk - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	47	False
3MjvXLXwQKvY6ZRzXHal7D	Sara - Single; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	42	False
5nTnApD6zNvuHJe0fXU5Jg	Gypsy - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	47	False
1lnJ3iFyoxzL5jKlYgOMY1	Hold Me - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	40	False
3qoOu5YrvXbqyzOtmdneF8	Big Love - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	39	False
7KNaPF03g5WMAy8PsaW57k	Seven Wonders - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	45	False
2dyCo0B5PvcbTcSpgZv51m	Oh Well (Pt. 1) - Mono; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	39	False
5dPwxUZTCFCI1okot98SEt	The Green Manalishi (With the Two Prong Crown) - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	34	False
0zXBl25ksnfGNkS6tgsMb2	Rattlesnake Shake - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	33	False
07Hx52VDE1d0ioKIrch9MF	Hypnotized - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	36	False
2LUXZhj73mUFIFUOU56w9r	Tell Me All The Things You Do - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	32	False
00Fboe8pNoWHLg1nn3e7Oi	Sands of Time - Single; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
58gin7AIJheIrPffOdiE1z	Sentimental Lady - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	40	False
0CldGTIQo0ZMeEqSWZ1WPa	Did You Ever Love Me - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	32	False
0m8FPvtqX1SkWp2hgiXD8v	For Your Love - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
4C6um1v4oCpbfBbZNTDry8	Heroes Are Hard to Find (Single) - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
3A8G7XKJfnzSHohNqIqiov	Warm Ways - 2017 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
4tQ0tZU5YNQSrwG1ayurdz	You Make Loving Fun - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	37	False
1HBGbYHunfLYEnWGTi7NGG	Not That Funny - 2015 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
1zKpjObwEl01dSUDW2IysQ	Love In Store - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
5imQyf3wovOKeak0Vf4Alo	Family Man - 2017 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
12HlWPk7XLbogenA99DV6c	As Long as You Follow - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	37	False
4H3azH9hDiqeykrCOAfB4m	Save Me - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
2HRpqUsdfTTL5KdACH6VIe	Love Shines - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
3ER2XRLMw5TP0ksBdXXrK3	I Do - Edit; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	29	False
641hvI4UM2geY5IbOV8SZ9	Peacekeeper - Live 1997; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
7cXfnOlHiRocLQEKHRe5hE	Jewel Eyed Judy - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
5sVW3lrHfRnPYkTHHeaM7j	Spare Me a Little of Your Love - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	29	False
2Ra0demNPBUydUaJWTMsy6	Remember Me - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	29	False
0zMxvCIYqGcn6prnLRjfxW	Over My Head - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
6GVynE5kXVXoOWksSqMp8B	Say You Love Me - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	35	False
1w29AQqTc0y0VfA0ETJtt3	Silver Springs - 2004 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	35	False
1sppdZoKN39258NWRfb6TN	Think About Me - Single; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
775CXeXucEa1wd6rPuFcWC	Oh Diane - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	32	False
1e7M98usgS7tK89PoEbqpz	Isn't It Midnight - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
5eauXUlzlexf7klhvPEMqv	No Questions Asked - 2002 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
48RNuXTMCBloZsriQQwnj8	Skies the Limit - 2002 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	29	False
0vhUTGWAGqyQGez2gSWeyZ	Love Is Dangerous - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	28	False
1Zx0gtbyIG6LYqjbS3pOp0	Paper Doll - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
5oapb9fhNKYLPzlqfom7Sh	Say You Will - Live 1997; 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	31	False
6YMf299OCTq5q8pbGjv6r1	Sad Angel - 2018 Remaster	08GQAI4eElDnROBrJRGE0X	06JqOkwwy91OxrApXclzYf	30	False
721FF21A9FYuOnwOK5FaJw	マンデイ・モーニング (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
0icncBNvzGMsct0lGYsrwG	あなたの愛を (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
71JUzB8nhDE6NWETOECx3Y	セイ・ユー・ラヴ・ミー (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
7widIVOrlOpERw9zugIMse	リアノン (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	1	False
13hGz8pX3hkXrOZsXIhZ3w	ランドスライド (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
5QnfRmiuxNwXgd8fWGEpti	アイム・ソー・アフレイド (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
1dcwunIdbla3p8WjeBNqo4	ワールド・ターニング > ジャム (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
01gz3TUXBEA5CCqhoFwFhG	グリーン・マナリシ (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
0ARcW0f1vAtNpLiziWcCne	ヒプナタイズド (Live)	08GQAI4eElDnROBrJRGE0X	0aZ2mtYjolBan3EzlxglVD	0	False
6xxhpzVjWcuZHC6XbfyoBC	What's the World Coming To	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	31	False
0saFueQh8AfgulSb7NkHr7	Murrow Turning over in His Grave	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	29	False
3BoH0VPwnxdnCfoMJxLJud	Illume (9-11)	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	28	False
4ffoKyYY6ElVpxUpE48jOc	Thrown Down	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	45	False
1zgYm6oTVVyUMVK7XtCIre	Miranda	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	30	False
6vKHIS2nrtCTOpNXl0CWbc	Red Rover	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	27	False
3YrjFJwsOPWShEkIvxbqwW	Say You Will	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	43	False
47QCcoUKxDP1vuli0LwT8G	Peacekeeper	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	52	False
7qNiT3VyynIMGbMinnJoMi	Come	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	27	False
1oMHfIvmel8qvyshUWXaMT	Smile at You	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	29	False
5Z85rdyYE3GXhOAhneCYaq	Running Through the Garden	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	30	False
77HKzrolw2Ip6YkbztXvBD	Silver Girl	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	30	False
06c08ve2aODGVHZwjWTxsR	Steal Your Heart Away	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	32	False
2hl6XZ8nztFfVDv2qHPnwt	Bleed to Love Her	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	39	False
5bfwBtRcnbsmnYxdR3VZ0B	Everybody Finds Out	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	27	False
0U57U1RaQLD6YT7OiK8QPj	Destiny Rules	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	31	False
4obGLN32HA9OGx5TUr1J0K	Say Goodbye	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	32	False
5eTfSVawDnkxjCMPYKkJpe	Goodbye Baby	08GQAI4eElDnROBrJRGE0X	6dMdadS6Ng71pD9As93ufx	30	False
34qSFxT8IFcFFxd4DrQpE5	Tune Up - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	20	False
71JjX0Cep5xb38MnHXvhGW	If You Be My Baby - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	26	False
7wQAWRpviP5pahMePoNSFK	Something Inside of Me - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	26	False
0sn78f7Gx1vMecPX3wzueQ	My Sweet Baby - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	24	False
5fGWQRe6qCu2GoVw7QB61E	Albatross - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	31	False
1qwEoMShgQZWh8y5p2KHkM	Before the Beginning - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	23	False
1cs4SFl74b0JVIx6odAIfm	Rollin' Man - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	21	False
3BsZH7VT9jF1fvArGl9boU	Lemon Squeezer - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	22	False
5FdgPor9lf0yHEWOCck8Xm	Need Your Love so Bad - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	28	False
326VLEngotHbWfx3imNKQ3	Great Balls of Fire - Live 1969	08GQAI4eElDnROBrJRGE0X	6YEnWIpSS19x0lKzJPi9Ej	22	False
495suImoiM8vw1AoSry8ct	Vuelvo a Nacer	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	40	False
1clTca5X3tpBjNgfpsd3wu	Qué Hay de Malo - Reggae Version	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	58	False
7G57bWUUUq8jGQv45oZmdW	Mi Nena	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	38	False
6eh6jp0DOx7z0m2aDf5EL3	Te Suelto el Pelo	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	41	False
2dSmgDucilvkSwkHSrrukK	Sensación del Bloque	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	42	False
1p7Ujq95V2pKC59q65bmsm	Una Lágrima	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	35	False
3VaExP3nBFxPxXYX8E0tSx	Me Trancaron	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	31	False
5Z8kaNdPLLZAYTXAW53yD1	Pasto y Pelea	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	32	False
0qoVhRSmwM3XDD503hnpR3	You Don't Love Me	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	31	False
6meRtAbMZQfTtJYGhdBitB	Asignatura Pendiente	329e4yvIujISKGKz1BZZbO	4lsdX5CimNaabkZUxX6rx8	40	False
1g2Z2lOrwayOzDqOc8EfbR	La Cartera	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	67	False
5AHIUlK50bxzTBbGKFymgV	GangaXtrip	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	50	False
3UW4SUehKFC6qmaTZ3OiTp	Borinquen Bella (feat. Zion & Lennox)	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	50	False
2p8ZQMiOLCxRVlneSe6nOY	Pórtate Mal	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	47	False
3dVs53k9EaOufOOBvR40r9	Playa	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	48	False
7h49721ABzBNotuKaP6sx1	Calma - Alicia Remix	4QVBYiagIaa6ZGSPMbybpy	1PgFsarDcIwCvLX32DpcxB	36	False
3TqLIW3qd4qFYkfYsBjVN6	Delincuente	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	65	False
2205SC49FCErcdFh0rvO29	Sorpresa	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	48	False
21LOrp1KKbqqWCwcFR44o7	Tensión (feat. Zion & Lennox)	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	48	False
5YdSlUuV4hAUJvv91bAKup	Resort	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	51	False
27PAwMtEfK7auYCVu8Yk1V	Roatán	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	46	False
1o3MUu93stIdTi2fWh7HUh	Cartier	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	45	False
1CS7L6I01pmR7G7vNXJMLA	Quédate	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	46	False
3GaUmZN8o8ViYoZO3IGgeo	Mucho Humo	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	38	False
385Wtt4Dsy6BS8yr7e5eT9	Dale Dembow	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	47	False
0mCso7DKXIUbVlwxT49HzH	Deidad	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	44	False
57AaVUvNTEtBLSEJrckt9r	Rompe el Suelo	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	45	False
6URNZuBKiudDhFJ5XCCLhX	Coolant - Remix	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	55	True
11PcAUzOU60EwlfYrgjpRx	Ponle	1fctva4kpRbg2k3v7kwRuS	1PgFsarDcIwCvLX32DpcxB	38	False
7viFLxLgJbTE1L2L0AfFW4	Inolvidable	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	50	False
0REjFxlMJRQxPqWSdmXiAT	Nadie	329e4yvIujISKGKz1BZZbO	1PgFsarDcIwCvLX32DpcxB	60	False
3fefQTqeZ0dkOAvoJwHfkO	Calma - Remix	4QVBYiagIaa6ZGSPMbybpy	1PgFsarDcIwCvLX32DpcxB	51	False
6vCGkDwZdkMWQRTjw4tP9Q	TrapXficante	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	39	True
3wKPZXhC7OfBShb9aaN5lz	Llégale	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	43	True
7FfpP3YZ6fOWMdxkIAtud9	Krippy Kush	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	63	True
3iR1bZS7eRbeJKbnZ0Pk1T	Explícale	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	37	False
2ymEFGrxK52FNMkZPxQFPh	No Confío (feat. Alexio La Bestia)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	32	True
5cVrS1jxLYpSmhn4axqnRR	Te Vas Conmigo	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	51	False
4KrT3gLmJtk8nysLqPI3FX	Le Falté el Respeto Al Dinero (feat. Arcángel)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	36	True
2qenlB1cD8e4y6n2vRvmIW	Amaneció	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	33	False
3VXsk4WiIf5a2JSix4jGtU	Chá Chá Chá (feat. Jacob Forever)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	33	False
6KyDlCJmYU7BsccK8ZTrNK	Para Acá	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	27	True
07NQGGzMuuzCzg9lTGIiu8	MP5 (feat. Ñengo Flow & Darell)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	32	True
1A0PCDp4rlvrcCjNYzcPoj	Spectrum	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	30	True
6ANAwMQcWtLmjtr6WH0VrP	Losing Control (feat. Fetty Wap)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	27	False
4BVCEWACnWM8BPSpwsD6CG	Llama Bebé	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	29	True
52JnQicpFULdhLnWdHyQD1	Oscuridad (feat. Anuel AA)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	47	True
2g6JrW1F8IRxq1VO1MCASb	Lunes-Viernes	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	32	False
0UaDF6ci1HWmo0s2jHjZU0	Suéltate Tú	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	25	False
6nqTGahONqp6GTr26LqXjE	Yeah Baby	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	27	True
7vdqZAHF5pVMULddTEa9fb	Kilo Kilo (feat. Químico Ultra Mega)	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	27	True
4VA9Ij9IDj549vtBXYBDVZ	Me Cansé	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	35	True
752g22kc1OSv5Qb8ywwHYE	Mi Forma de Ser	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	55	False
424CeunXfmLn6GupRFoiwv	Don't Let Go	329e4yvIujISKGKz1BZZbO	0v94MG5nbp4w6xdeFkfQrA	49	False
1IPiDZQrEP9tdpSkP8zb4C	Voy a 100	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	36	True
2GlzpIKkIFCixdLqZLVeIJ	Booty Booty (feat. Zion, Lennox, Nengo Flow, Dozi & Yomo)	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	27	True
5Dm9zYwb7lLO7fyI78ZPxC	For Ever Alone	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	21	True
5inW8wv4Ap9j8ji9gq046e	No Es Una Gial (feat. De La Ghetto)	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	25	True
2iPW1rIGaS2ASFTYJ2hQwy	Hacerte El Amor (feat. J Alvarez)	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	30	True
4gHPFx0ddLdIBvQQUf2OF8	Ra Papapapan (feat. Reykon)	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	25	True
7gjLCl6RhuZ0gHh7bReoA3	Excusas (feat. Dyane)	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	20	True
6Mu8wipko66az8f3GxVtCl	Tiempos	329e4yvIujISKGKz1BZZbO	33Yz6vjgvetL33JAMEnXBR	34	True
3sbofOpRhsyvjA8ETuSc6g	Salgo	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	36	True
4oLMZ9W1Lr2yQqQErXBmrs	Recuérdate	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	27	False
7fzErW0dRVRaTWjNLPFwUn	Lejos de Aquí	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	61	False
1nH9UUCCqPiNLQS5t67Yph	Estás Pa' Mí	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	32	True
6RBvsGEFbofSaJ19rQ79nc	Pa' Darle	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	28	True
65ztyjCCSNdLWfyVZmtX2E	Menor	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	27	True
7tQQcG7RodrgOjyysVyoL9	Miro el Reloj	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	31	False
1rHAwRKqUkujOKIYzP28DY	Si No Te Tengo	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	33	False
1y6wgbVG3aL0MUV6KI3NQy	No Soy	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	30	False
0P1z0ofbb9jpcsVhwBXp1T	No Quiere Saber	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	27	True
6XZNfbqHGGi51PoVuZE3jU	Interesada	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	26	True
6W0lrt7NDAz19A4Epa922X	Bebe Conmigo	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	31	False
13jyCpSy65xr5YOUSYFzTK	Prófugo	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	26	True
2QAwkI8L0UVBpjHJ6PwBzn	Passion Whine	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	66	False
0Hn0dYTS1axX9vqlCducdi	Así Crecí	329e4yvIujISKGKz1BZZbO	4ic94lYuJ37YBXfgsMDUWf	35	False
3dmdwMyYLjyx1ySg4XFyRS	Settle	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	52	False
7oH98TKQSvu2VbcwAM8MSJ	Night Out	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	52	False
5glDxWcDQlBnt3FFTenzNd	Summer Whistle	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	36	False
4AGY9Jcv9wL6XmMgMZ51KU	Lofi Mornings	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	36	False
5amvliDx0fIW9BXHYmxtdQ	Just Us	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	36	False
1iyVASBKzLjqZaVcET35dh	Where	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	35	False
6yKtREu2xF6gDvqhKCM0el	Over Us	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	35	False
440ZLGGlmxWmpumqexIV70	Skinny Dip	1dABGukgZ8XKKOdd2rVSHM	7B9PpEnF7Y4AEAXdGCFuru	35	False
